    1	0.79372	0.78217	0.82964	0.76078	0.79372	0.82796	0.74118	0.78217	0.78217
    2	0.84811	0.83553	0.87768	0.82046	0.84811	0.86639	0.80678	0.83553	0.83553
    3	0.87498	0.86439	0.89244	0.85820	0.87498	0.88740	0.84254	0.86439	0.86439
    4	0.88293	0.87177	0.89139	0.87462	0.88293	0.88644	0.85758	0.87177	0.87177
    5	0.88686	0.87825	0.88050	0.89330	0.88686	0.87465	0.88187	0.87825	0.87825
    6	0.89202	0.88320	0.88411	0.90008	0.89202	0.87792	0.88853	0.88320	0.88320
    7	0.89759	0.88994	0.89798	0.89719	0.89759	0.89459	0.88533	0.88994	0.88994
    8	0.89051	0.87907	0.89798	0.89719	0.89759	0.89459	0.88533	0.88994	0.88994
    9	0.89358	0.88733	0.89798	0.89719	0.89759	0.89459	0.88533	0.88994	0.88994
   10	0.90129	0.89520	0.90684	0.89581	0.90129	0.90045	0.89001	0.89520	0.89520
   11	0.89636	0.88728	0.90684	0.89581	0.90129	0.90045	0.89001	0.89520	0.89520
   12	0.89996	0.89438	0.90684	0.89581	0.90129	0.90045	0.89001	0.89520	0.89520
   13	0.90188	0.89580	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   14	0.89820	0.89377	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   15	0.89650	0.89067	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   16	0.90121	0.89552	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   17	0.89697	0.89207	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   18	0.89939	0.89503	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   19	0.90141	0.89378	0.91023	0.89368	0.90188	0.90447	0.88730	0.89580	0.89580
   20	0.90550	0.89844	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   21	0.90289	0.89606	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   22	0.90377	0.89483	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   23	0.90354	0.89777	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   24	0.90409	0.89610	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   25	0.90424	0.89644	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   26	0.90135	0.89620	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   27	0.90142	0.89288	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   28	0.89920	0.89304	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   29	0.90169	0.89377	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   30	0.89827	0.89097	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   31	0.90392	0.89762	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   32	0.90216	0.89630	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   33	0.90222	0.89613	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   34	0.90269	0.89497	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   35	0.90233	0.89167	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   36	0.89833	0.89334	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   37	0.90265	0.89605	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   38	0.90140	0.89595	0.90516	0.90584	0.90550	0.89750	0.89938	0.89844	0.89844
   39	0.90749	0.89933	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   40	0.90389	0.89935	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   41	0.89848	0.89441	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   42	0.90105	0.89582	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   43	0.90300	0.89541	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   44	0.90165	0.89655	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   45	0.90192	0.89707	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   46	0.90210	0.89686	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   47	0.90336	0.89731	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   48	0.90166	0.89670	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   49	0.90563	0.89747	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
   50	0.90610	0.89665	0.91296	0.90208	0.90749	0.90654	0.89223	0.89933	0.89933
